id,event_uei,name,reduction_key,clear_key,event_type,enterprise_id,vendor
13379,uei.opennms.org/vendor/novell/traps/nttThresholdavgAllServerLogons,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.45,novell
13380,uei.opennms.org/vendor/novell/traps/nttThresholdavgDiskTransfer,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.45,novell
13381,uei.opennms.org/vendor/novell/traps/nttThresholdavgServerSessions,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.45,novell
13382,uei.opennms.org/vendor/novell/traps/nttThresholdtotalServerInKBytes,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.45,novell
13383,uei.opennms.org/vendor/novell/traps/nttThresholdtotalServerOutKBytes,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.45,novell
13384,uei.opennms.org/vendor/novell/traps/nttThresholdtotalServerTrafficKBytes,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.45,novell
13385,uei.opennms.org/vendor/novell/traps/numMemSegsExceedLimit,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13386,uei.opennms.org/vendor/novell/traps/numScreenExceedsLimit,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13387,uei.opennms.org/vendor/novell/traps/numberOfCacheBuffersGettingLow,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13388,uei.opennms.org/vendor/novell/traps/nwTrapAgentSet,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.82,novell
13389,uei.opennms.org/vendor/novell/traps/nwtThresholdAllocatedMemory,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13390,uei.opennms.org/vendor/novell/traps/nwtThresholdCodeAndDataMemory,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13391,uei.opennms.org/vendor/novell/traps/nwtThresholdConnections,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13392,uei.opennms.org/vendor/novell/traps/nwtThresholdDiskPctFreeRedirectionArea,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13393,uei.opennms.org/vendor/novell/traps/nwtThresholdFileReadKBytes,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13394,uei.opennms.org/vendor/novell/traps/nwtThresholdFileReads,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13395,uei.opennms.org/vendor/novell/traps/nwtThresholdFileWriteKBytes,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13396,uei.opennms.org/vendor/novell/traps/nwtThresholdFileWrites,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13397,uei.opennms.org/vendor/novell/traps/nwtThresholdLoggedInUsers,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13398,uei.opennms.org/vendor/novell/traps/nwtThresholdLslInPackets,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13399,uei.opennms.org/vendor/novell/traps/nwtThresholdLslOutPackets,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13400,uei.opennms.org/vendor/novell/traps/nwtThresholdNcpRequests,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13401,uei.opennms.org/vendor/novell/traps/nwtThresholdNoECBCount,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13402,uei.opennms.org/vendor/novell/traps/nwtThresholdOsPktRcvBuffer,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13403,uei.opennms.org/vendor/novell/traps/nwtThresholdPctCacheBuffers,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13404,uei.opennms.org/vendor/novell/traps/nwtThresholdPctCacheHitRate,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13405,uei.opennms.org/vendor/novell/traps/nwtThresholdPctCpuUtilization,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13406,uei.opennms.org/vendor/novell/traps/nwtThresholdPctDirtyCacheBuffers,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13407,uei.opennms.org/vendor/novell/traps/nwtThresholdPhysIfInKBytes,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13408,uei.opennms.org/vendor/novell/traps/nwtThresholdPhysIfInPackets,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13409,uei.opennms.org/vendor/novell/traps/nwtThresholdPhysIfOutKBytes,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13410,uei.opennms.org/vendor/novell/traps/nwtThresholdPhysIfOutPackets,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13411,uei.opennms.org/vendor/novell/traps/nwtThresholdQueueNextJobWaitTime,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13412,uei.opennms.org/vendor/novell/traps/nwtThresholdQueueNumReadyJobs,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13413,uei.opennms.org/vendor/novell/traps/nwtThresholdQueueNumReadyKBytes,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13414,uei.opennms.org/vendor/novell/traps/nwtThresholdServerProcesses,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13415,uei.opennms.org/vendor/novell/traps/nwtThresholdVolumePctFreeSpace,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.26,novell
13416,uei.opennms.org/vendor/novell/traps/objectNotSynched,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.71.2,novell
13417,uei.opennms.org/vendor/novell/traps/opnBinderyFailSinceVolNotMounted,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13418,uei.opennms.org/vendor/novell/traps/originalNameSpaceNotFound,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13419,uei.opennms.org/vendor/novell/traps/otherSrvrTooManyHops,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13420,uei.opennms.org/vendor/novell/traps/outOfHotFixBlks,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13421,uei.opennms.org/vendor/novell/traps/outOfServerConn,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13422,uei.opennms.org/vendor/novell/traps/outOfShortTermMemoryRequestFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13423,uei.opennms.org/vendor/novell/traps/partitionsSync,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13424,uei.opennms.org/vendor/novell/traps/partitionsUnSync,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13425,uei.opennms.org/vendor/novell/traps/priSrvrDying,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13426,uei.opennms.org/vendor/novell/traps/priSrvrDyingTimerReStart,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13427,uei.opennms.org/vendor/novell/traps/priSrvrFailedButSecDown,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13428,uei.opennms.org/vendor/novell/traps/priSrvrFailedNewPri,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13429,uei.opennms.org/vendor/novell/traps/prmyPicLostInterrupt,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13430,uei.opennms.org/vendor/novell/traps/processedNCPBadSubfunctionLngth,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13431,uei.opennms.org/vendor/novell/traps/protocolBound,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13432,uei.opennms.org/vendor/novell/traps/protocolEngineLoaded,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.71.2,novell
13433,uei.opennms.org/vendor/novell/traps/protocolUnBound,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13434,uei.opennms.org/vendor/novell/traps/prssDidNotRelqhCntlFqtly,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13435,uei.opennms.org/vendor/novell/traps/rdTimeDataMigratorModuleChanged,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13436,uei.opennms.org/vendor/novell/traps/readFault,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13437,uei.opennms.org/vendor/novell/traps/redirectBlk,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13438,uei.opennms.org/vendor/novell/traps/redirectBlockMismatch,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13439,uei.opennms.org/vendor/novell/traps/redirectInconsistFix,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13440,uei.opennms.org/vendor/novell/traps/redirectInconsistNoFix,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13441,uei.opennms.org/vendor/novell/traps/redirectTableMismatch,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13442,uei.opennms.org/vendor/novell/traps/rejectedIncompleteNCP,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13443,uei.opennms.org/vendor/novell/traps/rejectedNCPBadSubfunctionLngth,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13444,uei.opennms.org/vendor/novell/traps/remDSMediaAborted,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13445,uei.opennms.org/vendor/novell/traps/remDSMediaAck,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13446,uei.opennms.org/vendor/novell/traps/remMagazineAborted,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13447,uei.opennms.org/vendor/novell/traps/remMagazineAck,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13448,uei.opennms.org/vendor/novell/traps/remMediaAborted,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13449,uei.opennms.org/vendor/novell/traps/remMediaAck,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13450,uei.opennms.org/vendor/novell/traps/remirroringPart,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13451,uei.opennms.org/vendor/novell/traps/remoteConnCleared,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13452,uei.opennms.org/vendor/novell/traps/remoteConnGranted,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13453,uei.opennms.org/vendor/novell/traps/remoteConnRefused,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13454,uei.opennms.org/vendor/novell/traps/remoteConnectionClearedNameKnown,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13455,uei.opennms.org/vendor/novell/traps/remoteConnectionGrantedNameKnown,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13456,uei.opennms.org/vendor/novell/traps/remoteConnectionRefusedNameKnown,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13457,uei.opennms.org/vendor/novell/traps/remoteConnectionTimedOut,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13458,uei.opennms.org/vendor/novell/traps/removeDSMediaFrom,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13459,uei.opennms.org/vendor/novell/traps/removeHardwareOptions,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13460,uei.opennms.org/vendor/novell/traps/removeMagazineFrom,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13461,uei.opennms.org/vendor/novell/traps/removeMediaFrom,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13462,uei.opennms.org/vendor/novell/traps/reqtdRtrReset311,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13463,uei.opennms.org/vendor/novell/traps/requestedRtrReset,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13464,uei.opennms.org/vendor/novell/traps/responsePacketNotAllocated,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13465,uei.opennms.org/vendor/novell/traps/rtrClaimingSameInterAddr,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13466,uei.opennms.org/vendor/novell/traps/rtrConfigErr,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13467,uei.opennms.org/vendor/novell/traps/rtrConfigErr2,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13468,uei.opennms.org/vendor/novell/traps/rtrConfigErr3,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13469,uei.opennms.org/vendor/novell/traps/rtrFalsehood,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13470,uei.opennms.org/vendor/novell/traps/sFTIIErrorUnexpected,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13471,uei.opennms.org/vendor/novell/traps/sFTIIIOutOfMsgCodes,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13472,uei.opennms.org/vendor/novell/traps/sFTIIWhatToDoReasonString,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13473,uei.opennms.org/vendor/novell/traps/scndryPicLostInterrupt,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13474,uei.opennms.org/vendor/novell/traps/secIOEngSupportModulesNotLoaded,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13475,uei.opennms.org/vendor/novell/traps/secSrvrGoingToDie,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13476,uei.opennms.org/vendor/novell/traps/secSrvrLANIsBetter,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13477,uei.opennms.org/vendor/novell/traps/secSrvrMissingRAM,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13478,uei.opennms.org/vendor/novell/traps/semipermanentMemoryExhausted,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13479,uei.opennms.org/vendor/novell/traps/serverDownatServer,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13480,uei.opennms.org/vendor/novell/traps/serverPolled,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13481,uei.opennms.org/vendor/novell/traps/serverUp,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13482,uei.opennms.org/vendor/novell/traps/shortTermMemoryLimitExceeded,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13483,uei.opennms.org/vendor/novell/traps/signatureInvalid,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13484,uei.opennms.org/vendor/novell/traps/singleSrvrIncompatible,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13485,uei.opennms.org/vendor/novell/traps/skulkingError,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13486,uei.opennms.org/vendor/novell/traps/spuriousInt,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13487,uei.opennms.org/vendor/novell/traps/srvrAddrChanged,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13488,uei.opennms.org/vendor/novell/traps/srvrAttemptedToSync,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13489,uei.opennms.org/vendor/novell/traps/srvrCantRouteViaIPXToPrimary,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13490,uei.opennms.org/vendor/novell/traps/srvrCantRouteViaIPXToSecondary,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13491,uei.opennms.org/vendor/novell/traps/srvrFailure,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13492,uei.opennms.org/vendor/novell/traps/srvrIPXRouteInfoToPrimary,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13493,uei.opennms.org/vendor/novell/traps/srvrIPXRouteInfoToSecondary,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13494,uei.opennms.org/vendor/novell/traps/srvrLinkHasPluggedPacket,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13495,uei.opennms.org/vendor/novell/traps/srvrProtectLevelNoMatch,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13496,uei.opennms.org/vendor/novell/traps/srvrScreenAddressMismatch,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13497,uei.opennms.org/vendor/novell/traps/srvrToBeRevived,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13498,uei.opennms.org/vendor/novell/traps/srvrToSrvrLinkBeginSync,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13499,uei.opennms.org/vendor/novell/traps/srvrsAreSyncedThisIsThePrimary,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13500,uei.opennms.org/vendor/novell/traps/srvrsAreSyncedThisIsTheSecondary,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13501,uei.opennms.org/vendor/novell/traps/srvsSyncing,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13502,uei.opennms.org/vendor/novell/traps/stationFileLockThresholdReached,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13503,uei.opennms.org/vendor/novell/traps/stationRecordLockThresholdReached,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13504,uei.opennms.org/vendor/novell/traps/stationUsedABadPacket,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13505,uei.opennms.org/vendor/novell/traps/supAcctLockoutClrdByConsole,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13506,uei.opennms.org/vendor/novell/traps/syncErrorGeneratedFromCustomSrvr,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13507,uei.opennms.org/vendor/novell/traps/syncRadiusLess,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13508,uei.opennms.org/vendor/novell/traps/syncStartingAmSecondarySrvr,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13509,uei.opennms.org/vendor/novell/traps/systemFileLockThresholdReached,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13510,uei.opennms.org/vendor/novell/traps/systemRecordLockThresholdReached,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13511,uei.opennms.org/vendor/novell/traps/systemTimeChangedByConsole,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13512,uei.opennms.org/vendor/novell/traps/systemTimeChangedByUser,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13513,uei.opennms.org/vendor/novell/traps/timeSyncEstablished,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13514,uei.opennms.org/vendor/novell/traps/timeSyncLost,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13515,uei.opennms.org/vendor/novell/traps/timesyncErrorMsg,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13516,uei.opennms.org/vendor/novell/traps/transactionAbortedForStation,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13517,uei.opennms.org/vendor/novell/traps/translatorDown,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13518,uei.opennms.org/vendor/novell/traps/translatorUp,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13519,uei.opennms.org/vendor/novell/traps/ttsDisDirErrOnBkFile,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13520,uei.opennms.org/vendor/novell/traps/ttsDisErrAllDiskSpace,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13521,uei.opennms.org/vendor/novell/traps/ttsDisErrRdBlkFlRecGen,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13522,uei.opennms.org/vendor/novell/traps/ttsDisErrReadTTSduringBackout,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13523,uei.opennms.org/vendor/novell/traps/ttsDisErrTooManyDefInfo,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13524,uei.opennms.org/vendor/novell/traps/ttsDisErrWritingTTSduringBackout,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13525,uei.opennms.org/vendor/novell/traps/ttsDisErrWritingVolDefInfo,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13526,uei.opennms.org/vendor/novell/traps/ttsDisGrowMemTables,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13527,uei.opennms.org/vendor/novell/traps/ttsDisabledByOperator,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13528,uei.opennms.org/vendor/novell/traps/ttsDownbyVolDismount,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13529,uei.opennms.org/vendor/novell/traps/ttsLimitExceeded,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13530,uei.opennms.org/vendor/novell/traps/ttsNoMemForExpandingTxNodeTables,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13531,uei.opennms.org/vendor/novell/traps/unableToCreateVOLERR,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13532,uei.opennms.org/vendor/novell/traps/unableToWriteVOLERR,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13533,uei.opennms.org/vendor/novell/traps/unauthorizedCallBackNumber,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13534,uei.opennms.org/vendor/novell/traps/unknownDecompressErrorWithName,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13535,uei.opennms.org/vendor/novell/traps/unknownErrorCompression,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13536,uei.opennms.org/vendor/novell/traps/unknownErrorDecomp,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13537,uei.opennms.org/vendor/novell/traps/unknownSubnetRecords,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.71.2,novell
13538,uei.opennms.org/vendor/novell/traps/unknownZoneWithRecords,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.71.2,novell
13539,uei.opennms.org/vendor/novell/traps/unrecognizedCommandLineOption,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13540,uei.opennms.org/vendor/novell/traps/unrecognizedCommandLinePrmtr,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13541,uei.opennms.org/vendor/novell/traps/unsignedRemoteConnectionGranted,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13542,uei.opennms.org/vendor/novell/traps/unsignedRemoteConnectionRefused,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13543,uei.opennms.org/vendor/novell/traps/useOfUnEncryptedPwd,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13544,uei.opennms.org/vendor/novell/traps/usrAcctDeletedByAUsr,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13545,uei.opennms.org/vendor/novell/traps/usrAcctDeletedByAUsrSingleConn,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13546,uei.opennms.org/vendor/novell/traps/usrAcctDisabledByAUsr,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13547,uei.opennms.org/vendor/novell/traps/volAlmostOutOfDiskSpace,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13548,uei.opennms.org/vendor/novell/traps/volAnyDismounted,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13549,uei.opennms.org/vendor/novell/traps/volAnyMounted,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13550,uei.opennms.org/vendor/novell/traps/volContainstheWrongDOSType,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13551,uei.opennms.org/vendor/novell/traps/volDismountedDueToDriveDeact,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13552,uei.opennms.org/vendor/novell/traps/volOfDiskSpace,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13553,uei.opennms.org/vendor/novell/traps/volOfDiskSpaceNoPurge,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13554,uei.opennms.org/vendor/novell/traps/volOprDespiteDeviceDriveDeact,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13555,uei.opennms.org/vendor/novell/traps/volRestrictedSpace,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13556,uei.opennms.org/vendor/novell/traps/workToDo,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13557,uei.opennms.org/vendor/novell/traps/writeFault,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13558,uei.opennms.org/vendor/novell/traps/wsNotLocated,,,,SNMP_TRAP,.1.3.6.1.4.1.23.2.10,novell
13559,uei.opennms.org/vendor/openssh/syslog/sshd/authenticationRefused,,%uei%:%dpname%:%nodeid%:%interface%,,SNMP_TRAP,,openssh
13560,uei.opennms.org/vendor/openssh/syslog/sshd/bindFailure,,%uei%:%dpname%:%nodeid%:%interface%:%parm[bindAddress]%:%parm[bindPort]%,,SNMP_TRAP,,openssh
13561,uei.opennms.org/vendor/openssh/syslog/sshd/invalidUser,,%uei%:%dpname%:%nodeid%:%interface%:%parm[user]%,,SNMP_TRAP,,openssh
13562,uei.opennms.org/vendor/openssh/syslog/sshd/passwordFailure,,%uei%:%dpname%:%nodeid%:%interface%:%parm[user]%,,SNMP_TRAP,,openssh
13563,uei.opennms.org/vendor/openssh/syslog/sshd/totalBindFailure,,%uei%:%dpname%:%nodeid%:%interface%,,SNMP_TRAP,,openssh
13564,uei.opennms.org/vendor/openssh/syslog/sshd/unknownMessage,,,,SNMP_TRAP,,openssh
13565,uei.opennms.org/vendor/openwrt/syslog/SystemStarting,,,,SNMP_TRAP,,openwrt
13566,uei.opennms.org/vendor/openwrt/syslog/SystemStopping,,,,SNMP_TRAP,,openwrt
13567,uei.opennms.org/vendor/openwrt/syslog/ddns-scripts/DDNSIPUpdateFailed,,,,SNMP_TRAP,,openwrt
13568,uei.opennms.org/vendor/openwrt/syslog/ddns-scripts/DDNSIPUpdateSuccessful,,,,SNMP_TRAP,,openwrt
13569,uei.opennms.org/vendor/openwrt/syslog/mwan3/LostPingsOnInterface,,,,SNMP_TRAP,,openwrt
13570,uei.opennms.org/vendor/openwrt/syslog/mwan3/OfflineInterface,,,,SNMP_TRAP,,openwrt
13571,uei.opennms.org/vendor/openwrt/syslog/mwan3/OnlineInterface,,,,SNMP_TRAP,,openwrt
13572,uei.opennms.org/vendor/oracle/traps/oraEM4Alert,,,,SNMP_TRAP,.1.3.6.1.4.1.111.15.2,oracle
13573,uei.opennms.org/vendor/overland/neo/eventDoorOpen,,,,SNMP_TRAP,.1.3.6.1.4.1.3351.1.3.2.6.1.1,overland
13574,uei.opennms.org/vendor/overland/neo/eventDriveError,,,,SNMP_TRAP,.1.3.6.1.4.1.3351.1.3.2.6.1.8,overland
13575,uei.opennms.org/vendor/overland/neo/eventDriveRemoved,,,,SNMP_TRAP,.1.3.6.1.4.1.3351.1.3.2.6.1.9,overland
13576,uei.opennms.org/vendor/overland/neo/eventFailedOver,,,,SNMP_TRAP,.1.3.6.1.4.1.3351.1.3.2.6.1.11,overland
